timestamp,hora,dia,total,comedor,salones,laboratorios,auditorios,oficinas,fecha
2026-01-31 00:00:00,0,Saturday,3.8821752,0.27762754225428427,0.8176022899142967,1.7531049412216635,0.10112189267781205,0.9327185410700053,2026-01-31
2026-01-31 01:00:00,1,Saturday,4.1513214,0.2968751019689367,0.8742856029969314,1.8746454474993524,0.10813254317729369,0.9973827154902987,2026-01-31
2026-01-31 02:00:00,2,Saturday,4.1967273,0.3001222296621273,0.8838482674791358,1.8951497373745125,0.10931526336217082,1.0082917779704423,2026-01-31
2026-01-31 03:00:00,3,Saturday,4.1967273,0.3001222296621273,0.8838482674791358,1.8951497373745125,0.10931526336217082,1.0082917779704423,2026-01-31
2026-01-31 04:00:00,4,Saturday,4.1989417,0.3002805912030069,0.8843146360440346,1.896149726055611,0.10937294430625544,1.0088238100021762,2026-01-31
2026-01-31 05:00:00,5,Saturday,4.1989417,0.3002805912030069,0.8843146360440346,1.896149726055611,0.10937294430625544,1.0088238100021762,2026-01-31
2026-01-31 06:00:00,6,Saturday,4.1989417,0.3002805912030069,0.8843146360440346,1.896149726055611,0.10937294430625544,1.0088238100021762,2026-01-31
2026-01-31 07:00:00,7,Saturday,4.2147036,0.3014077748235441,0.8876341478684812,1.9032674318811302,0.10978350494508339,1.0126107003572495,2026-01-31
2026-01-31 08:00:00,8,Saturday,4.2240434,0.30207569633543224,0.8896011506851634,1.9074850843997946,0.11002678587785371,1.0148546519949693,2026-01-31
2026-01-31 09:00:00,9,Saturday,4.212489,0.3012494132826645,0.8871677793035824,1.9022674432000317,0.10972582400099877,1.0120786683255159,2026-01-31
2026-01-31 10:00:00,10,Saturday,4.212489,0.3012494132826645,0.8871677793035824,1.9022674432000317,0.10972582400099877,1.0120786683255159,2026-01-31
2026-01-31 11:00:00,11,Saturday,4.347035,0.31087124090092627,0.9155036865769538,1.9630253687437011,0.113230438175363,1.0444041967859172,2026-01-31
2026-01-31 12:00:00,12,Saturday,4.272744,0.30555845672618487,0.899857744276638,1.929477298862894,0.11129533192914443,1.0265553469771114,2026-01-31
2026-01-31 13:00:00,13,Saturday,4.237024,0.3030039732229913,0.8923348899344474,1.9133467751570865,0.11036489756171922,1.0179732945375741,2026-01-31
2026-01-31 14:00:00,14,Saturday,4.102478,0.2933821456047295,0.8639989826610759,1.852588849613417,0.10686028338735497,0.9856477660771727,2026-01-31
2026-01-31 15:00:00,15,Saturday,4.102478,0.2933821456047295,0.8639989826610759,1.852588849613417,0.10686028338735497,0.9856477660771727,2026-01-31
2026-01-31 16:00:00,16,Saturday,4.102478,0.2933821456047295,0.8639989826610759,1.852588849613417,0.10686028338735497,0.9856477660771727,2026-01-31
2026-01-31 17:00:00,17,Saturday,3.9923363,0.2855055344594817,0.8408026698715448,1.802851255833301,0.10399133954832807,0.9591854734807042,2026-01-31
