timestamp,hora,dia,total,comedor,salones,laboratorios,auditorios,oficinas,fecha
2026-02-01 00:00:00,0,Sunday,3.8710208,0.2768298522575087,0.8152531239680446,1.7480678535337657,0.10083134541586128,0.9300386187396149,2026-02-01
2026-02-01 01:00:00,1,Sunday,4.140167,0.29607742902228396,0.8719364872626264,1.8696084674760414,0.10784200212560821,0.9947028504415655,2026-02-01
2026-02-01 02:00:00,2,Sunday,4.4324956,0.31698282333042743,0.933502058600085,2.0016175245105403,0.11545649535077672,1.0649366922328292,2026-02-01
2026-02-01 03:00:00,3,Sunday,4.55563,0.3257885979696217,0.9594347216601504,2.057222407606456,0.11866387380746461,1.0945206060180752,2026-02-01
2026-02-01 04:00:00,4,Sunday,4.616271,0.33012522851188697,0.9722059295636547,2.084606464570569,0.12024342994486187,1.1090899663909612,2026-02-01
2026-02-01 05:00:00,5,Sunday,4.6291604,0.33104699225252354,0.9749204878491369,2.090427027455749,0.12057916930738367,1.11218672734053,2026-02-01
2026-02-01 06:00:00,6,Sunday,4.6291604,0.33104699225252354,0.9749204878491369,2.090427027455749,0.12057916930738367,1.11218672734053,2026-02-01
2026-02-01 07:00:00,7,Sunday,4.6449223,0.33217417587306075,0.9782399996735833,2.097544733281268,0.12098972994621163,1.1159736176956032,2026-02-01
2026-02-01 08:00:00,8,Sunday,4.6604967,0.3332879580970507,0.9815200449075895,2.1045778147416554,0.12139540931651562,1.119715484668146,2026-02-01
2026-02-01 09:00:00,9,Sunday,4.6489425,0.3324616750442829,0.9790866735260083,2.0993601735418927,0.12109444743966068,1.1169395009986927,2026-02-01
2026-02-01 10:00:00,10,Sunday,4.6489425,0.3324616750442829,0.9790866735260083,2.0993601735418927,0.12109444743966068,1.1169395009986927,2026-02-01
2026-02-01 11:00:00,11,Sunday,4.7834883,0.34208350266254467,1.0074225807993797,2.160118099085562,0.12459906161402493,1.1492650294590943,2026-02-01
2026-02-01 12:00:00,12,Sunday,4.6828146,0.33488398599526953,0.9862202848540845,2.114656081371745,0.12197673983049846,1.1250775060318992,2026-02-01
2026-02-01 13:00:00,13,Sunday,4.673476,0.33421616678411836,0.984253583309085,2.110439074840601,0.12173349615931993,1.1228338980841224,2026-02-01
2026-02-01 14:00:00,14,Sunday,4.5389304,0.3245943391658566,0.9559176760357134,2.0496811492969313,0.1182288819849557,1.090508369623721,2026-02-01
2026-02-01 15:00:00,15,Sunday,4.519806,0.32322668061287263,0.9518899749090132,2.041044942140855,0.11773073176436963,1.0859135787760148,2026-02-01
2026-02-01 16:00:00,16,Sunday,4.519806,0.32322668061287263,0.9518899749090132,2.041044942140855,0.11773073176436963,1.0859135787760148,2026-02-01
2026-02-01 17:00:00,17,Sunday,4.4096637,0.3153500353673791,0.9286935616955879,1.9913071330315655,0.11486177550481212,1.0594511716162318,2026-02-01
2026-02-01 18:00:00,18,Sunday,4.362223,0.3119574019259255,0.9187023884566171,1.9698840335736645,0.1136260569158848,1.0480532674738554,2026-02-01
2026-02-01 19:00:00,19,Sunday,4.352167,0.31123826184504494,0.9165845489507707,1.965342956636609,0.11336412034616032,1.0456372417380169,2026-02-01
2026-02-01 20:00:00,20,Sunday,4.352167,0.31123826184504494,0.9165845489507707,1.965342956636609,0.11336412034616032,1.0456372417380169,2026-02-01
2026-02-01 21:00:00,21,Sunday,4.352167,0.31123826184504494,0.9165845489507707,1.965342956636609,0.11336412034616032,1.0456372417380169,2026-02-01
2026-02-01 22:00:00,22,Sunday,4.352167,0.31123826184504494,0.9165845489507707,1.965342956636609,0.11336412034616032,1.0456372417380169,2026-02-01
2026-02-01 23:00:00,23,Sunday,4.353386,0.31132542207297087,0.9168412324244747,1.9658933380037251,0.11339586722236193,1.0459300655694364,2026-02-01
2026-02-02 00:00:00,0,Monday,4.156901,0.29727410894349143,0.8754606629835552,1.8771650141568748,0.1082778758057894,0.9987232208312369,2026-02-02
2026-02-02 01:00:00,1,Monday,4.147379,0.2965931611377583,0.8734552982392692,1.8728651058939858,0.10802985023033167,0.9964355060074445,2026-02-02
2026-02-02 02:00:00,2,Monday,4.156774,0.2972650382781439,0.8754339502276846,1.8771077365967601,0.10827457194465105,0.998692746989626,2026-02-02
2026-02-02 03:00:00,3,Monday,4.1528025,0.2969810173319798,0.8745975196124731,1.8753142599118182,0.10817112134532272,0.9977385491445978,2026-02-02
2026-02-02 04:00:00,4,Monday,4.155017,0.29713937887285935,0.8750638881773719,1.8763142485929167,0.10822880228940733,0.9982705811763316,2026-02-02
2026-02-02 05:00:00,5,Monday,4.161847,0.2976278307917998,0.8765023600386144,1.8793986236721707,0.10840671396965455,0.9999115860907491,2026-02-02
2026-02-02 06:00:00,6,Monday,4.161847,0.2976278307917998,0.8765023600386144,1.8793986236721707,0.10840671396965455,0.9999115860907491,2026-02-02
2026-02-02 07:00:00,7,Monday,5.3268294,0.38093967549297636,1.1218524951569722,2.405479016928509,0.13875187119093135,1.2798063746717734,2026-02-02
2026-02-02 08:00:00,8,Monday,4.685542,0.3350790394004873,0.9867947095291967,2.115887764243382,0.12204778526550364,1.1257328081898486,2026-02-02
2026-02-02 09:00:00,9,Monday,4.533427,0.32420075413036303,0.9547585834482755,2.047195819977974,0.11808552422082463,1.0891860798497608,2026-02-02
2026-02-02 10:00:00,10,Monday,4.5143023,0.32283309557737905,0.9507308823215753,2.0385596128218975,0.11758737400023857,1.0845912890020546,2026-02-02
2026-02-02 11:00:00,11,Monday,4.6574373,0.33306917092084837,0.980875725202079,2.1031962627653575,0.1213157191922161,1.1189804464434252,2026-02-02
