timestamp,hora,dia,consumo_predicho,fecha
2026-03-01 00:00:00,0,Sunday,8.228041,2026-03-01
2026-03-01 01:00:00,1,Sunday,8.572092,2026-03-01
2026-03-01 02:00:00,2,Sunday,8.585882,2026-03-01
2026-03-01 03:00:00,3,Sunday,8.584726,2026-03-01
2026-03-01 04:00:00,4,Sunday,8.874817,2026-03-01
2026-03-01 05:00:00,5,Sunday,8.790926,2026-03-01
2026-03-01 06:00:00,6,Sunday,8.790926,2026-03-01
2026-03-01 07:00:00,7,Sunday,8.838237,2026-03-01
2026-03-01 08:00:00,8,Sunday,8.86459,2026-03-01
2026-03-01 09:00:00,9,Sunday,8.86459,2026-03-01
2026-03-01 10:00:00,10,Sunday,8.865746,2026-03-01
2026-03-01 11:00:00,11,Sunday,8.865746,2026-03-01
2026-03-01 12:00:00,12,Sunday,8.742159,2026-03-01
2026-03-01 13:00:00,13,Sunday,8.967383,2026-03-01
2026-03-01 14:00:00,14,Sunday,9.015456,2026-03-01
2026-03-01 15:00:00,15,Sunday,8.857651,2026-03-01
2026-03-01 16:00:00,16,Sunday,9.1276865,2026-03-01
2026-03-01 17:00:00,17,Sunday,8.761828,2026-03-01
2026-03-01 18:00:00,18,Sunday,8.388089,2026-03-01
2026-03-01 19:00:00,19,Sunday,8.897184,2026-03-01
2026-03-01 20:00:00,20,Sunday,8.570321,2026-03-01
2026-03-01 21:00:00,21,Sunday,8.135123,2026-03-01
2026-03-01 22:00:00,22,Sunday,8.179945,2026-03-01
2026-03-01 23:00:00,23,Sunday,8.179945,2026-03-01
2026-03-02 00:00:00,0,Monday,9.982298,2026-03-02
2026-03-02 01:00:00,1,Monday,8.946292,2026-03-02
2026-03-02 02:00:00,2,Monday,9.363979,2026-03-02
2026-03-02 03:00:00,3,Monday,9.418253,2026-03-02
2026-03-02 04:00:00,4,Monday,9.412867,2026-03-02
2026-03-02 05:00:00,5,Monday,9.627679,2026-03-02
2026-03-02 06:00:00,6,Monday,9.627679,2026-03-02
2026-03-02 07:00:00,7,Monday,9.035223,2026-03-02
2026-03-02 08:00:00,8,Monday,9.002083,2026-03-02
2026-03-02 09:00:00,9,Monday,9.002083,2026-03-02
2026-03-02 10:00:00,10,Monday,8.98269,2026-03-02
2026-03-02 11:00:00,11,Monday,8.98269,2026-03-02
2026-03-02 12:00:00,12,Monday,9.142945,2026-03-02
2026-03-02 13:00:00,13,Monday,8.791704,2026-03-02
2026-03-02 14:00:00,14,Monday,8.853497,2026-03-02
2026-03-02 15:00:00,15,Monday,8.727225,2026-03-02
2026-03-02 16:00:00,16,Monday,8.958472,2026-03-02
2026-03-02 17:00:00,17,Monday,8.962162,2026-03-02
2026-03-02 18:00:00,18,Monday,8.625818,2026-03-02
2026-03-02 19:00:00,19,Monday,8.862406,2026-03-02
2026-03-02 20:00:00,20,Monday,8.456341,2026-03-02
2026-03-02 21:00:00,21,Monday,9.791889,2026-03-02
2026-03-02 22:00:00,22,Monday,9.829719,2026-03-02
2026-03-02 23:00:00,23,Monday,9.829719,2026-03-02
2026-03-03 00:00:00,0,Tuesday,10.474112,2026-03-03
2026-03-03 01:00:00,1,Tuesday,9.080601,2026-03-03
2026-03-03 02:00:00,2,Tuesday,9.744405,2026-03-03
2026-03-03 03:00:00,3,Tuesday,9.785947,2026-03-03
2026-03-03 04:00:00,4,Tuesday,9.912908,2026-03-03
2026-03-03 05:00:00,5,Tuesday,10.377676,2026-03-03
2026-03-03 06:00:00,6,Tuesday,10.139097,2026-03-03
2026-03-03 07:00:00,7,Tuesday,8.952903,2026-03-03
2026-03-03 08:00:00,8,Tuesday,9.039658,2026-03-03
2026-03-03 09:00:00,9,Tuesday,9.039658,2026-03-03
2026-03-03 10:00:00,10,Tuesday,9.020265,2026-03-03
2026-03-03 11:00:00,11,Tuesday,9.020265,2026-03-03
2026-03-03 12:00:00,12,Tuesday,9.18052,2026-03-03
2026-03-03 13:00:00,13,Tuesday,8.829279,2026-03-03
2026-03-03 14:00:00,14,Tuesday,8.891071,2026-03-03
2026-03-03 15:00:00,15,Tuesday,8.7648,2026-03-03
2026-03-03 16:00:00,16,Tuesday,8.996047,2026-03-03
2026-03-03 17:00:00,17,Tuesday,8.999737,2026-03-03
2026-03-03 18:00:00,18,Tuesday,8.663393,2026-03-03
2026-03-03 19:00:00,19,Tuesday,8.899981,2026-03-03
2026-03-03 20:00:00,20,Tuesday,8.493916,2026-03-03
2026-03-03 21:00:00,21,Tuesday,10.195414,2026-03-03
2026-03-03 22:00:00,22,Tuesday,9.777679,2026-03-03
2026-03-03 23:00:00,23,Tuesday,10.304172,2026-03-03
2026-03-04 00:00:00,0,Wednesday,10.353451,2026-03-04
2026-03-04 01:00:00,1,Wednesday,9.416816,2026-03-04
2026-03-04 02:00:00,2,Wednesday,10.232021,2026-03-04
2026-03-04 03:00:00,3,Wednesday,9.499545,2026-03-04
2026-03-04 04:00:00,4,Wednesday,10.289557,2026-03-04
2026-03-04 05:00:00,5,Wednesday,10.704201,2026-03-04
2026-03-04 06:00:00,6,Wednesday,10.513455,2026-03-04
2026-03-04 07:00:00,7,Wednesday,8.952903,2026-03-04
2026-03-04 08:00:00,8,Wednesday,8.9972315,2026-03-04
2026-03-04 09:00:00,9,Wednesday,8.9972315,2026-03-04
2026-03-04 10:00:00,10,Wednesday,8.9778385,2026-03-04
2026-03-04 11:00:00,11,Wednesday,8.9778385,2026-03-04
2026-03-04 12:00:00,12,Wednesday,9.138094,2026-03-04
2026-03-04 13:00:00,13,Wednesday,8.786853,2026-03-04
2026-03-04 14:00:00,14,Wednesday,8.848645,2026-03-04
2026-03-04 15:00:00,15,Wednesday,8.722374,2026-03-04
2026-03-04 16:00:00,16,Wednesday,8.953621,2026-03-04
2026-03-04 17:00:00,17,Wednesday,8.999737,2026-03-04
2026-03-04 18:00:00,18,Wednesday,8.663393,2026-03-04
2026-03-04 19:00:00,19,Wednesday,8.899981,2026-03-04
2026-03-04 20:00:00,20,Wednesday,8.493916,2026-03-04
2026-03-04 21:00:00,21,Wednesday,10.531629,2026-03-04
2026-03-04 22:00:00,22,Wednesday,9.911037,2026-03-04
2026-03-04 23:00:00,23,Wednesday,10.460234,2026-03-04
2026-03-05 00:00:00,0,Thursday,9.705978,2026-03-05
2026-03-05 01:00:00,1,Thursday,9.4552965,2026-03-05
2026-03-05 02:00:00,2,Thursday,9.622692,2026-03-05
2026-03-05 03:00:00,3,Thursday,9.475961,2026-03-05
2026-03-05 04:00:00,4,Thursday,9.642085,2026-03-05
2026-03-05 05:00:00,5,Thursday,9.922175,2026-03-05
2026-03-05 06:00:00,6,Thursday,10.360584,2026-03-05
2026-03-05 07:00:00,7,Thursday,8.952903,2026-03-05
2026-03-05 08:00:00,8,Thursday,8.9972315,2026-03-05
2026-03-05 09:00:00,9,Thursday,8.9972315,2026-03-05
2026-03-05 10:00:00,10,Thursday,8.9778385,2026-03-05
2026-03-05 11:00:00,11,Thursday,8.9778385,2026-03-05
2026-03-05 12:00:00,12,Thursday,9.138094,2026-03-05
2026-03-05 13:00:00,13,Thursday,8.786853,2026-03-05
2026-03-05 14:00:00,14,Thursday,8.848645,2026-03-05
2026-03-05 15:00:00,15,Thursday,8.722374,2026-03-05
2026-03-05 16:00:00,16,Thursday,8.953621,2026-03-05
2026-03-05 17:00:00,17,Thursday,8.999737,2026-03-05
2026-03-05 18:00:00,18,Thursday,8.663393,2026-03-05
2026-03-05 19:00:00,19,Thursday,8.899981,2026-03-05
2026-03-05 20:00:00,20,Thursday,8.493916,2026-03-05
2026-03-05 21:00:00,21,Thursday,9.884156,2026-03-05
2026-03-05 22:00:00,22,Thursday,9.540286,2026-03-05
2026-03-05 23:00:00,23,Thursday,10.032328,2026-03-05
2026-03-06 00:00:00,0,Friday,9.633941,2026-03-06
2026-03-06 01:00:00,1,Friday,9.456568,2026-03-06
2026-03-06 02:00:00,2,Friday,9.584549,2026-03-06
2026-03-06 03:00:00,3,Friday,9.475961,2026-03-06
2026-03-06 04:00:00,4,Friday,9.603942,2026-03-06
2026-03-06 05:00:00,5,Friday,9.856898,2026-03-06
2026-03-06 06:00:00,6,Friday,9.982586,2026-03-06
2026-03-06 07:00:00,7,Friday,8.952903,2026-03-06
2026-03-06 08:00:00,8,Friday,8.953972,2026-03-06
2026-03-06 09:00:00,9,Friday,8.953972,2026-03-06
2026-03-06 10:00:00,10,Friday,8.934579,2026-03-06
2026-03-06 11:00:00,11,Friday,8.934579,2026-03-06
2026-03-06 12:00:00,12,Friday,9.094834,2026-03-06
2026-03-06 13:00:00,13,Friday,8.743593,2026-03-06
2026-03-06 14:00:00,14,Friday,8.763559,2026-03-06
2026-03-06 15:00:00,15,Friday,8.637288,2026-03-06
2026-03-06 16:00:00,16,Friday,8.910361,2026-03-06
2026-03-06 17:00:00,17,Friday,8.898547,2026-03-06
2026-03-06 18:00:00,18,Friday,8.562203,2026-03-06
2026-03-06 19:00:00,19,Friday,8.821265,2026-03-06
2026-03-06 20:00:00,20,Friday,8.465179,2026-03-06
2026-03-06 21:00:00,21,Friday,9.841629,2026-03-06
2026-03-06 22:00:00,22,Friday,10.007438,2026-03-06
2026-03-06 23:00:00,23,Friday,9.55481,2026-03-06
2026-03-07 00:00:00,0,Saturday,9.689569,2026-03-07
2026-03-07 01:00:00,1,Saturday,9.082028,2026-03-07
2026-03-07 02:00:00,2,Saturday,9.170175,2026-03-07
2026-03-07 03:00:00,3,Saturday,9.102911,2026-03-07
2026-03-07 04:00:00,4,Saturday,9.169019,2026-03-07
2026-03-07 05:00:00,5,Saturday,9.352175,2026-03-07
2026-03-07 06:00:00,6,Saturday,9.373665,2026-03-07
2026-03-07 07:00:00,7,Saturday,9.316728,2026-03-07
2026-03-07 08:00:00,8,Saturday,9.34308,2026-03-07
2026-03-07 09:00:00,9,Saturday,9.331375,2026-03-07
2026-03-07 10:00:00,10,Saturday,9.332531,2026-03-07
2026-03-07 11:00:00,11,Saturday,9.332531,2026-03-07
2026-03-07 12:00:00,12,Saturday,9.873964,2026-03-07
2026-03-07 13:00:00,13,Saturday,9.654303,2026-03-07
2026-03-07 14:00:00,14,Saturday,9.836421,2026-03-07
2026-03-07 15:00:00,15,Saturday,9.835839,2026-03-07
2026-03-07 16:00:00,16,Saturday,10.112277,2026-03-07
2026-03-07 17:00:00,17,Saturday,9.764835,2026-03-07
2026-03-07 18:00:00,18,Saturday,9.712837,2026-03-07
2026-03-07 19:00:00,19,Saturday,10.049181,2026-03-07
2026-03-07 20:00:00,20,Saturday,9.612311,2026-03-07
2026-03-07 21:00:00,21,Saturday,9.447216,2026-03-07
2026-03-07 22:00:00,22,Saturday,9.543971,2026-03-07
2026-03-07 23:00:00,23,Saturday,9.505828,2026-03-07
2026-03-08 00:00:00,0,Sunday,9.699413,2026-03-08
2026-03-08 01:00:00,1,Sunday,9.090602,2026-03-08
2026-03-08 02:00:00,2,Sunday,9.113911,2026-03-08
2026-03-08 03:00:00,3,Sunday,9.112755,2026-03-08
2026-03-08 04:00:00,4,Sunday,9.112755,2026-03-08
2026-03-08 05:00:00,5,Sunday,9.295912,2026-03-08
2026-03-08 06:00:00,6,Sunday,9.27926,2026-03-08
2026-03-08 07:00:00,7,Sunday,9.326571,2026-03-08
2026-03-08 08:00:00,8,Sunday,9.352923,2026-03-08
2026-03-08 09:00:00,9,Sunday,9.341219,2026-03-08
2026-03-08 10:00:00,10,Sunday,9.342375,2026-03-08
2026-03-08 11:00:00,11,Sunday,9.342375,2026-03-08
2026-03-08 12:00:00,12,Sunday,9.988057,2026-03-08
2026-03-08 13:00:00,13,Sunday,9.664146,2026-03-08
2026-03-08 14:00:00,14,Sunday,9.912373,2026-03-08
2026-03-08 15:00:00,15,Sunday,10.3088665,2026-03-08
2026-03-08 16:00:00,16,Sunday,10.155857,2026-03-08
2026-03-08 17:00:00,17,Sunday,9.774679,2026-03-08
2026-03-08 18:00:00,18,Sunday,9.778945,2026-03-08
2026-03-08 19:00:00,19,Sunday,10.163274,2026-03-08
2026-03-08 20:00:00,20,Sunday,9.622155,2026-03-08
2026-03-08 21:00:00,21,Sunday,9.390953,2026-03-08
2026-03-08 22:00:00,22,Sunday,9.515672,2026-03-08
2026-03-08 23:00:00,23,Sunday,9.449565,2026-03-08
2026-03-09 00:00:00,0,Monday,10.109918,2026-03-09
2026-03-09 01:00:00,1,Monday,8.956136,2026-03-09
2026-03-09 02:00:00,2,Monday,9.373823,2026-03-09
2026-03-09 03:00:00,3,Monday,9.428097,2026-03-09
2026-03-09 04:00:00,4,Monday,9.42271,2026-03-09
2026-03-09 05:00:00,5,Monday,9.637523,2026-03-09
2026-03-09 06:00:00,6,Monday,9.637523,2026-03-09
2026-03-09 07:00:00,7,Monday,9.045067,2026-03-09
2026-03-09 08:00:00,8,Monday,9.011927,2026-03-09
2026-03-09 09:00:00,9,Monday,9.011927,2026-03-09
2026-03-09 10:00:00,10,Monday,8.992534,2026-03-09
2026-03-09 11:00:00,11,Monday,8.992534,2026-03-09
2026-03-09 12:00:00,12,Monday,9.294225,2026-03-09
2026-03-09 13:00:00,13,Monday,9.0015955,2026-03-09
2026-03-09 14:00:00,14,Monday,9.062706,2026-03-09
2026-03-09 15:00:00,15,Monday,8.936435,2026-03-09
2026-03-09 16:00:00,16,Monday,9.209508,2026-03-09
2026-03-09 17:00:00,17,Monday,9.075298,2026-03-09
2026-03-09 18:00:00,18,Monday,8.729112,2026-03-09
2026-03-09 19:00:00,19,Monday,8.975543,2026-03-09
2026-03-09 20:00:00,20,Monday,8.627407,2026-03-09
2026-03-09 21:00:00,21,Monday,9.860288,2026-03-09
2026-03-09 22:00:00,22,Monday,9.848868,2026-03-09
2026-03-09 23:00:00,23,Monday,9.848868,2026-03-09
2026-03-10 00:00:00,0,Tuesday,10.483955,2026-03-10
2026-03-10 01:00:00,1,Tuesday,9.090445,2026-03-10
2026-03-10 02:00:00,2,Tuesday,9.791434,2026-03-10
2026-03-10 03:00:00,3,Tuesday,9.795791,2026-03-10
2026-03-10 04:00:00,4,Tuesday,9.922751,2026-03-10
2026-03-10 05:00:00,5,Tuesday,10.38752,2026-03-10
2026-03-10 06:00:00,6,Tuesday,10.148941,2026-03-10
2026-03-10 07:00:00,7,Tuesday,8.962747,2026-03-10
2026-03-10 08:00:00,8,Tuesday,9.049501,2026-03-10
2026-03-10 09:00:00,9,Tuesday,9.049501,2026-03-10
2026-03-10 10:00:00,10,Tuesday,9.030108,2026-03-10
2026-03-10 11:00:00,11,Tuesday,9.030108,2026-03-10
2026-03-10 12:00:00,12,Tuesday,9.190364,2026-03-10
2026-03-10 13:00:00,13,Tuesday,8.839123,2026-03-10
2026-03-10 14:00:00,14,Tuesday,8.900915,2026-03-10
2026-03-10 15:00:00,15,Tuesday,8.774644,2026-03-10
2026-03-10 16:00:00,16,Tuesday,9.047717,2026-03-10
2026-03-10 17:00:00,17,Tuesday,9.009581,2026-03-10
2026-03-10 18:00:00,18,Tuesday,8.663393,2026-03-10
2026-03-10 19:00:00,19,Tuesday,8.909824,2026-03-10
2026-03-10 20:00:00,20,Tuesday,8.503759,2026-03-10
2026-03-10 21:00:00,21,Tuesday,10.205257,2026-03-10
2026-03-10 22:00:00,22,Tuesday,9.787523,2026-03-10
2026-03-10 23:00:00,23,Tuesday,10.314015,2026-03-10
