timestamp,hora,dia,consumo_predicho,fecha
2026-02-15 00:00:00,0,Sunday,3.865251,2026-02-15
2026-02-15 01:00:00,1,Sunday,4.1343975,2026-02-15
2026-02-15 02:00:00,2,Sunday,4.426726,2026-02-15
2026-02-15 03:00:00,3,Sunday,4.5498605,2026-02-15
2026-02-15 04:00:00,4,Sunday,4.6105013,2026-02-15
2026-02-15 05:00:00,5,Sunday,4.6233907,2026-02-15
2026-02-15 06:00:00,6,Sunday,4.6233907,2026-02-15
2026-02-15 07:00:00,7,Sunday,4.6391525,2026-02-15
2026-02-15 08:00:00,8,Sunday,4.6484923,2026-02-15
2026-02-15 09:00:00,9,Sunday,4.6431727,2026-02-15
2026-02-15 10:00:00,10,Sunday,4.6431727,2026-02-15
2026-02-15 11:00:00,11,Sunday,4.7777185,2026-02-15
2026-02-15 12:00:00,12,Sunday,4.677045,2026-02-15
2026-02-15 13:00:00,13,Sunday,4.6677065,2026-02-15
2026-02-15 14:00:00,14,Sunday,4.5331607,2026-02-15
2026-02-15 15:00:00,15,Sunday,4.514036,2026-02-15
2026-02-15 16:00:00,16,Sunday,4.514036,2026-02-15
2026-02-15 17:00:00,17,Sunday,4.403894,2026-02-15
2026-02-15 18:00:00,18,Sunday,4.3564534,2026-02-15
2026-02-15 19:00:00,19,Sunday,4.3463974,2026-02-15
2026-02-15 20:00:00,20,Sunday,4.3463974,2026-02-15
2026-02-15 21:00:00,21,Sunday,4.3463974,2026-02-15
2026-02-15 22:00:00,22,Sunday,4.3463974,2026-02-15
2026-02-15 23:00:00,23,Sunday,4.347616,2026-02-15
2026-02-16 00:00:00,0,Monday,4.151131,2026-02-16
2026-02-16 01:00:00,1,Monday,4.141609,2026-02-16
2026-02-16 02:00:00,2,Monday,4.1510043,2026-02-16
2026-02-16 03:00:00,3,Monday,4.173758,2026-02-16
2026-02-16 04:00:00,4,Monday,4.149247,2026-02-16
2026-02-16 05:00:00,5,Monday,4.1560774,2026-02-16
2026-02-16 06:00:00,6,Monday,4.1560774,2026-02-16
2026-02-16 07:00:00,7,Monday,5.3268294,2026-02-16
2026-02-16 08:00:00,8,Monday,4.685542,2026-02-16
2026-02-16 09:00:00,9,Monday,4.533427,2026-02-16
2026-02-16 10:00:00,10,Monday,4.5143023,2026-02-16
2026-02-16 11:00:00,11,Monday,4.6574373,2026-02-16
2026-02-16 12:00:00,12,Monday,4.486574,2026-02-16
2026-02-16 13:00:00,13,Monday,4.4614925,2026-02-16
2026-02-16 14:00:00,14,Monday,4.5101156,2026-02-16
2026-02-16 15:00:00,15,Monday,4.5101156,2026-02-16
2026-02-16 16:00:00,16,Monday,4.5101156,2026-02-16
2026-02-16 17:00:00,17,Monday,4.487362,2026-02-16
2026-02-16 18:00:00,18,Monday,4.455188,2026-02-16
2026-02-16 19:00:00,19,Monday,4.468219,2026-02-16
2026-02-16 20:00:00,20,Monday,4.468219,2026-02-16
2026-02-16 21:00:00,21,Monday,4.2409105,2026-02-16
2026-02-16 22:00:00,22,Monday,4.147623,2026-02-16
2026-02-16 23:00:00,23,Monday,4.148842,2026-02-16
2026-02-17 00:00:00,0,Tuesday,4.1235366,2026-02-17
2026-02-17 01:00:00,1,Tuesday,4.1235366,2026-02-17
2026-02-17 02:00:00,2,Tuesday,4.1235366,2026-02-17
2026-02-17 03:00:00,3,Tuesday,4.1270213,2026-02-17
2026-02-17 04:00:00,4,Tuesday,4.125751,2026-02-17
2026-02-17 05:00:00,5,Tuesday,4.1292357,2026-02-17
2026-02-17 06:00:00,6,Tuesday,4.1292357,2026-02-17
2026-02-17 07:00:00,7,Tuesday,5.1346626,2026-02-17
2026-02-17 08:00:00,8,Tuesday,4.8466682,2026-02-17
2026-02-17 09:00:00,9,Tuesday,4.593591,2026-02-17
