timestamp,hora,dia,consumo_predicho,fecha
2025-10-31 01:00:00,1,Friday,3.9795914,2025-10-31
2025-10-31 02:00:00,2,Friday,4.2575564,2025-10-31
2025-10-31 03:00:00,3,Friday,4.2330985,2025-10-31
2025-10-31 04:00:00,4,Friday,4.235313,2025-10-31
2025-10-31 05:00:00,5,Friday,4.235313,2025-10-31
2025-10-31 06:00:00,6,Friday,4.2373033,2025-10-31
2025-10-31 07:00:00,7,Friday,4.6032524,2025-10-31
2025-10-31 08:00:00,8,Friday,4.7069216,2025-10-31
2025-10-31 09:00:00,9,Friday,4.6819754,2025-10-31
2025-10-31 10:00:00,10,Friday,4.6819754,2025-10-31
2025-10-31 11:00:00,11,Friday,4.6291656,2025-10-31
2025-10-31 12:00:00,12,Friday,4.5419908,2025-10-31
2025-10-31 13:00:00,13,Friday,4.519763,2025-10-31
2025-10-31 14:00:00,14,Friday,4.5725727,2025-10-31
2025-10-31 15:00:00,15,Friday,4.5725727,2025-10-31
2025-10-31 16:00:00,16,Friday,4.5725727,2025-10-31
2025-10-31 17:00:00,17,Friday,4.4624305,2025-10-31
2025-10-31 18:00:00,18,Friday,4.451479,2025-10-31
2025-10-31 19:00:00,19,Friday,4.4500313,2025-10-31
2025-10-31 20:00:00,20,Friday,4.4500313,2025-10-31
2025-10-31 21:00:00,21,Friday,4.112627,2025-10-31
2025-10-31 22:00:00,22,Friday,4.0182977,2025-10-31
2025-10-31 23:00:00,23,Friday,4.043975,2025-10-31
2025-11-01 00:00:00,0,Saturday,4.152814,2025-11-01
2025-11-01 01:00:00,1,Saturday,4.158594,2025-11-01
2025-11-01 02:00:00,2,Saturday,4.1920195,2025-11-01
2025-11-01 03:00:00,3,Saturday,4.1920195,2025-11-01
2025-11-01 04:00:00,4,Saturday,4.194234,2025-11-01
2025-11-01 05:00:00,5,Saturday,4.194234,2025-11-01
2025-11-01 06:00:00,6,Saturday,4.196224,2025-11-01
2025-11-01 07:00:00,7,Saturday,4.447359,2025-11-01
2025-11-01 08:00:00,8,Saturday,4.6543765,2025-11-01
2025-11-01 09:00:00,9,Saturday,4.570405,2025-11-01
2025-11-01 10:00:00,10,Saturday,4.5837975,2025-11-01
2025-11-01 11:00:00,11,Saturday,4.5309877,2025-11-01
2025-11-01 12:00:00,12,Saturday,4.532758,2025-11-01
2025-11-01 13:00:00,13,Saturday,4.526801,2025-11-01
2025-11-01 14:00:00,14,Saturday,4.5749993,2025-11-01
2025-11-01 15:00:00,15,Saturday,4.5749993,2025-11-01
2025-11-01 16:00:00,16,Saturday,4.5749993,2025-11-01
2025-11-01 17:00:00,17,Saturday,4.556857,2025-11-01
2025-11-01 18:00:00,18,Saturday,4.530109,2025-11-01
2025-11-01 19:00:00,19,Saturday,4.539105,2025-11-01
2025-11-01 20:00:00,20,Saturday,4.539105,2025-11-01
2025-11-01 21:00:00,21,Saturday,4.2745895,2025-11-01
2025-11-01 22:00:00,22,Saturday,4.1259103,2025-11-01
2025-11-01 23:00:00,23,Saturday,4.127129,2025-11-01
2025-11-02 00:00:00,0,Sunday,4.4158964,2025-11-02
2025-11-02 01:00:00,1,Sunday,4.581719,2025-11-02
2025-11-02 02:00:00,2,Sunday,4.6401453,2025-11-02
2025-11-02 03:00:00,3,Sunday,4.6530347,2025-11-02
2025-11-02 04:00:00,4,Sunday,4.6289673,2025-11-02
2025-11-02 05:00:00,5,Sunday,4.655249,2025-11-02
2025-11-02 06:00:00,6,Sunday,4.6309576,2025-11-02
2025-11-02 07:00:00,7,Sunday,4.913209,2025-11-02
2025-11-02 08:00:00,8,Sunday,4.9785852,2025-11-02
2025-11-02 09:00:00,9,Sunday,5.0237966,2025-11-02
2025-11-02 10:00:00,10,Sunday,5.0237966,2025-11-02
2025-11-02 11:00:00,11,Sunday,4.9755983,2025-11-02
2025-11-02 12:00:00,12,Sunday,4.9815555,2025-11-02
2025-11-02 13:00:00,13,Sunday,4.9755983,2025-11-02
2025-11-02 14:00:00,14,Sunday,5.0237966,2025-11-02
2025-11-02 15:00:00,15,Sunday,5.0237966,2025-11-02
2025-11-02 16:00:00,16,Sunday,5.0237966,2025-11-02
2025-11-02 17:00:00,17,Sunday,5.0237966,2025-11-02
2025-11-02 18:00:00,18,Sunday,5.00166,2025-11-02
2025-11-02 19:00:00,19,Sunday,5.010656,2025-11-02
2025-11-02 20:00:00,20,Sunday,5.010656,2025-11-02
2025-11-02 21:00:00,21,Sunday,4.7150106,2025-11-02
2025-11-02 22:00:00,22,Sunday,4.5879474,2025-11-02
2025-11-02 23:00:00,23,Sunday,4.6025586,2025-11-02
2025-11-03 00:00:00,0,Monday,4.3257966,2025-11-03
2025-11-03 01:00:00,1,Monday,4.2681394,2025-11-03
2025-11-03 02:00:00,2,Monday,4.2411304,2025-11-03
2025-11-03 03:00:00,3,Monday,4.2411304,2025-11-03
2025-11-03 04:00:00,4,Monday,4.243345,2025-11-03
2025-11-03 05:00:00,5,Monday,4.250175,2025-11-03
2025-11-03 06:00:00,6,Monday,4.2521653,2025-11-03
2025-11-03 07:00:00,7,Monday,5.2094774,2025-11-03
2025-11-03 08:00:00,8,Monday,5.024102,2025-11-03
2025-11-03 09:00:00,9,Monday,5.005391,2025-11-03
2025-11-03 10:00:00,10,Monday,5.005391,2025-11-03
2025-11-03 11:00:00,11,Monday,4.940119,2025-11-03
2025-11-03 12:00:00,12,Monday,4.8805127,2025-11-03
2025-11-03 13:00:00,13,Monday,4.7814274,2025-11-03
2025-11-03 14:00:00,14,Monday,4.7913218,2025-11-03
2025-11-03 15:00:00,15,Monday,4.825639,2025-11-03
2025-11-03 16:00:00,16,Monday,4.8466997,2025-11-03
2025-11-03 17:00:00,17,Monday,4.8466997,2025-11-03
2025-11-03 18:00:00,18,Monday,4.721182,2025-11-03
2025-11-03 19:00:00,19,Monday,4.6768446,2025-11-03
2025-11-03 20:00:00,20,Monday,4.6768446,2025-11-03
2025-11-03 21:00:00,21,Monday,4.3983703,2025-11-03
2025-11-03 22:00:00,22,Monday,4.2855124,2025-11-03
2025-11-03 23:00:00,23,Monday,4.242349,2025-11-03
2025-11-04 00:00:00,0,Tuesday,4.180051,2025-11-04
2025-11-04 01:00:00,1,Tuesday,4.1775217,2025-11-04
2025-11-04 02:00:00,2,Tuesday,4.1775217,2025-11-04
2025-11-04 03:00:00,3,Tuesday,4.1775217,2025-11-04
2025-11-04 04:00:00,4,Tuesday,4.179736,2025-11-04
2025-11-04 05:00:00,5,Tuesday,4.179736,2025-11-04
2025-11-04 06:00:00,6,Tuesday,4.1817265,2025-11-04
2025-11-04 07:00:00,7,Tuesday,5.25203,2025-11-04
2025-11-04 08:00:00,8,Tuesday,5.007353,2025-11-04
2025-11-04 09:00:00,9,Tuesday,4.976179,2025-11-04
2025-11-04 10:00:00,10,Tuesday,4.976179,2025-11-04
2025-11-04 11:00:00,11,Tuesday,4.910907,2025-11-04
2025-11-04 12:00:00,12,Tuesday,4.7581725,2025-11-04
2025-11-04 13:00:00,13,Tuesday,4.6968374,2025-11-04
2025-11-04 14:00:00,14,Tuesday,4.749647,2025-11-04
2025-11-04 15:00:00,15,Tuesday,4.749647,2025-11-04
2025-11-04 16:00:00,16,Tuesday,4.749647,2025-11-04
2025-11-04 17:00:00,17,Tuesday,4.749647,2025-11-04
2025-11-04 18:00:00,18,Tuesday,4.602682,2025-11-04
2025-11-04 19:00:00,19,Tuesday,4.5660453,2025-11-04
2025-11-04 20:00:00,20,Tuesday,4.5660453,2025-11-04
2025-11-04 21:00:00,21,Tuesday,4.313287,2025-11-04
2025-11-04 22:00:00,22,Tuesday,4.171847,2025-11-04
2025-11-04 23:00:00,23,Tuesday,4.142329,2025-11-04
2025-11-05 00:00:00,0,Wednesday,4.1775217,2025-11-05
2025-11-05 01:00:00,1,Wednesday,4.1775217,2025-11-05
2025-11-05 02:00:00,2,Wednesday,4.1775217,2025-11-05
2025-11-05 03:00:00,3,Wednesday,4.1775217,2025-11-05
2025-11-05 04:00:00,4,Wednesday,4.179736,2025-11-05
2025-11-05 05:00:00,5,Wednesday,4.179736,2025-11-05
2025-11-05 06:00:00,6,Wednesday,4.1817265,2025-11-05
2025-11-05 07:00:00,7,Wednesday,5.167175,2025-11-05
2025-11-05 08:00:00,8,Wednesday,5.007353,2025-11-05
2025-11-05 09:00:00,9,Wednesday,4.9637165,2025-11-05
2025-11-05 10:00:00,10,Wednesday,4.9637165,2025-11-05
2025-11-05 11:00:00,11,Wednesday,4.910907,2025-11-05
2025-11-05 12:00:00,12,Wednesday,4.7581725,2025-11-05
2025-11-05 13:00:00,13,Wednesday,4.5766206,2025-11-05
2025-11-05 14:00:00,14,Wednesday,4.6428223,2025-11-05
2025-11-05 15:00:00,15,Wednesday,4.655712,2025-11-05
2025-11-05 16:00:00,16,Wednesday,4.6294303,2025-11-05
2025-11-05 17:00:00,17,Wednesday,4.655712,2025-11-05
2025-11-05 18:00:00,18,Wednesday,4.5348587,2025-11-05
2025-11-05 19:00:00,19,Wednesday,4.557247,2025-11-05
2025-11-05 20:00:00,20,Wednesday,4.557247,2025-11-05
2025-11-05 21:00:00,21,Wednesday,4.2662134,2025-11-05
2025-11-05 22:00:00,22,Wednesday,4.144838,2025-11-05
2025-11-05 23:00:00,23,Wednesday,4.1362076,2025-11-05
2025-11-06 00:00:00,0,Thursday,4.1775217,2025-11-06
2025-11-06 01:00:00,1,Thursday,4.1775217,2025-11-06
2025-11-06 02:00:00,2,Thursday,4.1775217,2025-11-06
2025-11-06 03:00:00,3,Thursday,4.1775217,2025-11-06
2025-11-06 04:00:00,4,Thursday,4.179736,2025-11-06
2025-11-06 05:00:00,5,Thursday,4.179736,2025-11-06
